,,,,,,,
,,,,,,,
297,Anticonceptivo,ETINILESTRADIOL / DROSPIRENONA,Yasmin,Bayer ,LADYGEX COMPRIMIDOS,F-20497,MINTLAB  CO. S.A.
298,Anticonceptivo,ETINILESTRADIOL / DROSPIRENONA,Yasmin,Bayer ,LADYGEX-20 COMPRIMIDOS,F-20142,MINTLAB  CO. S.A.
299,Anticonceptivo,ETINILESTRADIOL / GESTODENO,Minulet,Wyeth,PRENAL COMPRIMIDOS RECUBIERTOS,F-20228,MINTLAB  CO. S.A.
300,Anticonceptivo,ETINILESTRADIOL / LEVONORGESTREL,Microgynon,Bayer ,LEVONORGESTREL/ETINILESTRADIOL 150/30 COMPRIMIDOS RECUBIERTOS,F-20506,MINTLAB  CO. S.A.
301,Anticonceptivo,ETINILESTRADIOL / LEVONORGESTREL,Microgynon,Bayer ,MINEVA E-20 GRAGEAS,F-20189,MINTLAB  CO. S.A.
302,Anticonceptivo,ETINILESTRADIOL / LEVONORGESTREL,Microgynon,Bayer ,MINEVA E 150/30 comprimidos recubiertos,F-21831,MINTLAB Co. S.A.
303,Anticonceptivo,LEVONORGESTREL,Microval,Laboratorios Wyeth,"CERCIORA T COMPRIMIDOS 0,75 mg",F-22468,EXELTIS CHILE S.P.A.
304,Anticonceptivo,LEVONORGESTREL,Microval,Laboratorios Wyeth,"ANULIT COMPRIMIDOS RECUBIERTOS 0,03 mg",F-12693,LABORATORIOS SILESIA S.A.
305,Antidepresivo,ATOMOXETINA,Strattera,Eli Lily,DEATEN COMPRIMIDOS 80 mg,F-19291,LABORATORIOS ANDRÓMACO S.A.
306,Antidepresivo,CITALOPRAM,Cipramil,Lundbeck ,CITTA COMPRIMIDOS RECUBIERTOS 20 mg,F-19655,LABORATORIOS EUROMED CHILE S.A.
307,Antidepresivo,CITALOPRAM,Cipramil,Lundbeck ,CIMAL COMPRIMIDOS RECUBIERTOS 20 mg,F-580,LABORATORIOS LAFI LTDA.
308,Antidepresivo,CITALOPRAM,Cipramil,Lundbeck ,CIMAL COMPRIMIDOS RECUBIERTOS 40 mg,F-2256,LABORATORIOS LAFI LTDA.
309,Antidepresivo,CITALOPRAM,Cipramil,Lundbeck ,CITALOPRAM  COMPRIMIDOS RECUBIERTOS 20 mg,F-22523,MEDINOVA FARMA LTDA.
310,Antidepresivo,CITALOPRAM,Cipramil,Lundbeck ,CITALOPRAM COMPRIMIDOS 20 mg,F-17253,MINTLAB  CO. S.A.
311,Antidepresivo,CITALOPRAM,Cipramil,Lundbeck ,ZENTIUS COMPRIMIDOS RECUBIERTOS 20 mg,F-11991,PHARMA INVESTI DE CHILE S.A.
312,Antidepresivo,CLOMIPRAMINA,Anafranil,Novartis ,AUSENTRON COMPRIMIDOS RECUBIERTOS 25 mg,F-8331,LABORATORIO CHILE S.A.
313,Antidepresivo,DULOXETINA,Cymbalta,Eli Lilly ,DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 60 mg,F-20784,ASCEND LABORATORIES SpA
314,Antidepresivo,DULOXETINA,Cymbalta,Eli Lilly ,DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 30 mg,F-20783,ASCEND LABORATORIES SpA
315,Antidepresivo,DULOXETINA,Cymbalta,Eli Lilly ,DULOXETINA CÁPSULAS CON  GRÁNULOS  CON RECUBRIMIENTO ENTÉRICO 30 mg,F-22110,ASCEND LABORATORIES SpA
316,Antidepresivo,DULOXETINA,Cymbalta,Eli Lilly ,DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 60 mg,F-22123,ASCEND LABORATORIES SpA
317,Antidepresivo,DULOXETINA,Cymbalta,Eli Lilly ,DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 30 mg,F-22561,SEVEN PHARMA CHILE S.p.A.
318,Antidepresivo,DULOXETINA,Cymbalta,Eli Lilly ,DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 60 mg,F-22581,SEVEN PHARMA CHILE S.p.A.
319,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ETALOKARE COMPRIMIDOS RECUBIERTOS 10 mg,F-19232,ETEX FARMACÉUTICA LTDA.
320,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITAVITAE COMPRIMIDOS RECUBIERTOS 20 mg,F-21382,GALENICUM HEALTH CHILE S.p.A.
321,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITAVITAE COMPRIMIDOS RECUBIERTOS 10 mg,F-21383,GALENICUM HEALTH CHILE S.p.A.
322,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,NEOPRESOL COMPRIMIDOS RECUBIERTOS 10 mg,F-15836,LABORATORIO BAGÓ DE CHILE S.A.
323,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM COMPRIMIDOS RECUBIERTOS 10 mg,F-18595,LABORATORIO CHILE S.A.
324,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ECTIBAN COMPRIMIDOS RECUBIERTOS 10 mg,F-15040,LABORATORIO CHILE S.A.
325,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ECTIBAN COMPRIMIDOS RECUBIERTOS 20 mg,F-15039,LABORATORIO CHILE S.A.
326,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM COMPRIMIDOS RECUBIERTOS  20 mg,F-20790,LABORATORIOS EUROMED CHILE S.A.
327,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM  COMPRIMIDOS RECUBIERTOS 10 mg,F-20964,LABORATORIOS EUROMED CHILE S.A.
328,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESC COMPRIMIDOS RECUBIERTOS 20 mg,F-21116,LABORATORIOS EUROMED CHILE S.A.
329,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESC  COMPRIMIDOS RECUBIERTOS 10 mg,F-21233,LABORATORIOS EUROMED CHILE S.A.
330,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,IPRAN COMPRIMIDOS RECUBIERTOS 10 mg,F-12972,LABORATORIOS RECALCINE S.A.
331,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,IPRAN COMPRIMIDOS RECUBIERTOS 20 mg,F-12973,LABORATORIOS RECALCINE S.A.
332,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,CELTIUM COMPRIMIDOS RECUBIERTOS 20 mg.,F-15513,LABORATORIOS SAVAL S.A.
333,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,CELTIUM COMPRIMIDOS RECUBIERTOS 10 mg,F-14527,LABORATORIOS SAVAL S.A.
334,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM COMPRIMIDOS RECUBIERTOS 10 mg,F-22524,MEDINOVA FARMA LTDA.
335,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM COMPRIMIDOS RECUBIERTOS 10 mg,F-22526,MEDINOVA PHARMA LTDA.
336,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,REPOSIL COMPRIMIDOS RECUBIERTOS 10 mg,F-15314,MEDIPHARM LTDA.
337,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM COMPRIMIDOS RECUBIERTOS 10 mg,F-17605,MINTLAB  CO. S.A.
338,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,PREXAN  COMPRIMIDOS RECUBIERTOS 10 mg (ESCITALOPRAM) ,F-21596,MINTLAB Co. S.A.
339,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ESCITALOPRAM COMPRIMIDOS RECUBIERTOS 10 mg ,F-21595,MINTLAB Co. S.A.
340,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,TRESUS COMPRIMIDOS RECUBIERTOS 20 mg,F-19103,NOVARTIS CHILE S.A.
341,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,TRESUS COMPRIMIDOS RECUBIERTOS 10 mg,F-19102,NOVARTIS CHILE S.A.
342,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,NEOZENTIUS COMPRIMIDOS RECUBIERTOS 10 mg,F-15087,PHARMA INVESTI DE CHILE S.A.
343,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,RESTAURAL COMPRIMIDOS RECUBIERTOS 20 mg,F-20627,PHARMAVITA S.A.
344,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,RESTAURAL COMPRIMIDOS RECUBIERTOS 10 mg,F-20626,PHARMAVITA S.A.
345,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ERLINIZ COMPRIMIDOS RECUBIERTOS 10 mg (ESCITALOPRAM),F-21635,SANOFI-AVENTIS DE CHILE S.A.
346,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,ERLINIZ COMPRIMIDOS RECUBIERTOS 20 mg (Escitalopram),F-21636,SANOFI-AVENTIS DE CHILE S.A.
347,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,LUNDYA COMPRIMIDOS RECUBIERTOS 10 mg,F-21219,SYNTHON  CHILE LTDA.
348,Antidepresivo,ESCITALOPRAM,Lexapro,Lundbeck,LUNDYA COMPRIMIDOS RECUBIERTOS 20 mg,F-21220,SYNTHON  CHILE LTDA.
349,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,ACTAN CÁPSULAS 20 mg,F-5446,EUROLAB LTDA.
350,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,FLUOXETINA COMPRIMIDOS 20 mg,F-467,INSTITUTO SANITAS S.A.
351,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,CLINIUM CÁPSULAS 20 mg,F-8894,INSTITUTO SANITAS S.A.
352,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,LIVERTOX COMPRIMIDOS RECUBIERTOS 20 mg,F-9657,LABORATORIO BAGÓ DE CHILE S.A.
353,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,FLUOXETINA COMPRIMIDOS 20 mg,F-8411,LABORATORIO CHILE S.A.
354,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,SOSTAC COMPRIMIDOS 20 mg,F-8497,LABORATORIO CHILE S.A.
355,Antidepresivo,FLUOXETINA,Livertox,Laboratorio Bagó ,FLUOXETINA COMPRIMIDOS 20 mg,F-14351,LABORATORIOS ANDRÓMACO S.A.
356,Antidepresivo,MIRTAZAPINA,Promyrtil,Schering Plough ,MIRTAVITAE COMPRIMIDOS RECUBIERTOS 15 mg,F-22360,GALENICUM HEALTH CHILE S.P.A.
357,Antidepresivo,MIRTAZAPINA,Promyrtil,Schering Plough ,MIRTAVITAE COMPRIMIDOS RECUBIERTOS 30 mg,F-22361,GALENICUM HEALTH CHILE S.P.A.
358,Antidepresivo,MIRTAZAPINA,Promyrtil,Schering Plough ,CIBLEX COMPRIMIDOS RECUBIERTOS 15 mg,F-12348,LABORATORIOS LAFI LTDA.
359,Antidepresivo,MIRTAZAPINA,Promyrtil,Schering Plough ,CIBLEX COMPRIMIDOS RECUBIERTOS 30 mg,F-9773,LABORATORIOS LAFI LTDA.
360,Antidepresivo,MIRTAZAPINA,Promyrtil,Schering Plough ,DIVARIL COMPRIMIDOS RECUBIERTOS 30 mg,F-9774,TECNOFARMA S.A.
361,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,PAMAX COMPRIMIDOS RECUBIERTOS 20 mg,F-9013,INSTITUTO SANITAS S.A.
362,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,BECTAM COMPRIMIDOS RECUBIERTOS 20 mg,F-10776,ITF - LABOMED FARMACÉUTICA LTDA.
363,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,POSIVYL COMPRIMIDOS RECUBIERTOS 20 mg,F-8481,LABORATORIO CHILE S.A.
364,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,PAROXETINA COMPRIMIDOS RECUBIERTOS 20 mg,F-13726,LABORATORIO CHILE S.A.
365,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,PAROXETINA COMPRIMIDOS RECUBIERTOS 20 mg,F-18058,LABORATORIOS ANDRÓMACO S.A.
366,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,TRAVIATA COMPRIMIDOS RECUBIERTOS 20 mg,F-9538,LABORATORIOS ANDRÓMACO S.A.
367,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,PAROXETINA COMPRIMIDOS RECUBIERTOS 20 mg,F-16751,MINTLAB  CO. S.A.
368,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,SUPTRAN COMPRIMIDOS RECUBIERTOS 20 mg,F-16752,MINTLAB  CO. S.A.
369,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,PARLUXETIL COMPRIMIDOS RECUBIERTOS 40 mg,F-21098,NOVARTIS CHILE S.A.
370,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,PARLUXETIL COMPRIMIDOS RECUBIERTOS 20 mg,F-21097,NOVARTIS CHILE S.A.
371,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,ZEQUIVEC COMPRIMIDOS RECUBIERTOS 20 mg,F-20668,SANOFI-AVENTIS DE CHILE S.A.
372,Antidepresivo,PAROXETINA,Aroxat,Glaxosmithkline ,DRIMPAX COMPRIMIDOS RECUBIERTOS 20 mg,F-18001,SYNTHON  CHILE LTDA.
373,Antidepresivo,SERTRALINA,Altruline,Roering ,EMERGEN COMPRIMIDOS 100 mg,F-13297,LABORATORIO CHILE S.A.
374,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTRALINA COMPRIMIDOS 100 mg,F-18767,LABORATORIO CHILE S.A.
375,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTRALINA COMPRIMIDOS RECUBIERTOS 100 mg,F-20974,LABORATORIOS ANDRÓMACO S.A.
376,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTAC COMPRIMIDOS RECUBIERTOS 100 mg,F-20975,LABORATORIOS ANDRÓMACO S.A.
377,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTRALINA COMPRIMIDOS RECUBIERTOS 50 mg,F-20976,LABORATORIOS ANDRÓMACO S.A.
378,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTAC COMPRIMIDOS RECUBIERTOS 50 mg,F-20977,LABORATORIOS ANDRÓMACO S.A.
379,Antidepresivo,SERTRALINA,Altruline,Roering ,SEDORAN COMPRIMIDOS RECUBIERTOS 100 mg,F-21524,LABORATORIOS RAFFO S.A.
380,Antidepresivo,SERTRALINA,Altruline,Roering ,SEDORAN COMPRIMIDOS RECUBIERTOS 50mg,F-21546,LABORATORIOS RAFFO S.A.
381,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTRALINA COMPRIMIDOS RECUBIERTOS 50 mg,F-12420,MINTLAB Co. S.A.
382,Antidepresivo,SERTRALINA,Altruline,Roering ,LOWFIN COMPRIMIDOS RECUBIERTOS 50 mg,F-12421,MINTLAB Co. S.A.
383,Antidepresivo,SERTRALINA,Altruline,Roering ,LOWFIN COMPRIMIDOS RECUBIERTOS 100 mg,F-13920,MINTLAB Co. S.A.
384,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTRALINA COMPRIMIDOS RECUBIERTOS 100 mg,F-13921,MINTLAB Co. S.A.
385,Antidepresivo,SERTRALINA,Altruline,Roering ,SERTRALINA COMPRIMIDOS RECUBIERTOS 50 mg,F-18589,OPKO CHILE S.A.
386,Antidepresivo,SERTRALINA,Altruline,Roering ,SERONEX COMPRIMIDOS RECUBIERTOS 100 mg,F-20723,PHARMAVITA S.A.
387,Antidepresivo,SERTRALINA,Altruline,Roering ,SERONEX COMPRIMIDOS RECUBIERTOS 50 mg,F-20724,PHARMAVITA S.A.
388,Antidepresivo,SERTRALINA,Altruline,Roering ,DIELOFT COMPRIMIDOS RECUBIERTOS 50 mg,F-20517,SANOFI-AVENTIS DE CHILE S.A.
389,Antidepresivo,SERTRALINA,Altruline,Roering ,DIELOFT COMPRIMIDOS RECUBIERTOS 100 mg,F-20518,SANOFI-AVENTIS DE CHILE S.A.
390,Antidepresivo,SERTRALINA,Altruline,Roering ,DIELOFT COMPRIMIDOS RECUBIERTOS 50 mg,F-20519,SANOFI-AVENTIS DE CHILE S.A.
391,Antidepresivo,SERTRALINA,Altruline,Roering ,DIELOFT COMPRIMIDOS RECUBIERTOS 100 mg,F-21115,SANOFI-AVENTIS DE CHILE S.A.
392,Antidepresivo,SERTRALINA,Altruline,Roering ,IMPLICANE COMPRIMIDOS RECUBIERTOS 50 mg,F-650,TECNOFARMA S.A.
393,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENLAVITAE CÁPSULAS CON COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75 mg,F-22137,GALENICUM HEALTH CHILE S.p.A.
394,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENLAVITAE CAPSULAS CON COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg,F-22138,GALENICUM HEALTH CHILE S.p.A.
395,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,NERVIX COMPRIMIDOS RECUBIERTOS 75 mg,F-12491,LABORATORIO BAGÓ DE CHILE S.A.
396,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,ECTIEN XR CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg,F-20044,LABORATORIO CHILE S.A.
397,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,"ECTIEN XR CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 37,5 mg",F-20042,LABORATORIO CHILE S.A.
398,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,ECTIEN XR CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75 mg,F-20043,LABORATORIO CHILE S.A.
399,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,AXONE CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg,F-20071,LABORATORIOS EUROMED CHILE S.A.
400,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENLAFAXINA CÁPSULAS CON MICROGRÁNULOS DE LIBERACIÓN PROLONGADA 150 mg,F-22601,MINTLAB CO. S.A.
401,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,NEZEL XR CÁPSULAS CON MICROGRÁNULOS DE LIBERACIÓN PROLONGADA 150 mg,F-22603,MINTLAB CO. S.A.
402,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,SUBELAN XR CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 150 mg,F-20484,PHARMAVITA S.A.
403,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,SUBELAN XR CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 75 mg,F-20485,PHARMAVITA S.A.
404,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENLAFAXINA  IR COMPRIMIDOS 75 mg,F-20531,PHARMAVITA S.A.
405,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,"SUBELAN XR CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 37,5 mg",F-20675,PHARMAVITA S.A.
406,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENCONTROL CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg,F-20178,SANOFI-AVENTIS DE CHILE S.A.
407,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENCONTROL CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75 mg,F-20180,SANOFI-AVENTIS DE CHILE S.A.
408,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENCONTROL CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg,F-20179,SANOFI-AVENTIS DE CHILE S.A.
409,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,"VENCONTROL CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 37,5 mg",F-20216,SANOFI-AVENTIS DE CHILE S.A.
410,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,"VENCONTROL CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 37,5mg",F-20217,SANOFI-AVENTIS DE CHILE S.A.
411,Antidepresivo,VENLAFAXINA,1.- Efexor                           2.-Venlafaxina          ,1.- Wyeth                              2.- Teva Pharmaceuticals ,VENCONTROL CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75 mg,F-20218,SANOFI-AVENTIS DE CHILE S.A.
412,Antiemético,DOMPERIDONA,Motilium,Janseen ,GASDOL COMPRIMIDOS 10 mg,F-13961,LABORATORIO BAGÓ DE CHILE S.A.
413,Antiemético,DOMPERIDONA,Motilium,Janseen ,RESTOL CÁPSULAS 10 mg,F-4020,LABORATORIO CHILE S.A
414,Antiemético,DOMPERIDONA,Motilium,Janseen ,DOMPERIDONA CÁPSULAS 10 mg,F-6270,LABORATORIO CHILE S.A.
415,Antiemético,DOMPERIDONA,Motilium,Janseen ,DONEGAL COMPRIMIDOS RECUBIERTOS 10 mg,F-22396,MEDIPHARM LTDA.
416,Antiemético,DOMPERIDONA,Motilium,Janseen ,DOCIVIN CÁPSULAS 10 mg,F-18144,MINTLAB  CO. S.A.
417,Antiemético,DOMPERIDONA,Motilium,Janseen ,DOMPERIDONA CÁPSULAS 10 mg,F-18143,MINTLAB  CO. S.A.
418,Antiemético,DOMPERIDONA,Motilium,Janseen ,DOMPERIDONA COMPRIMIDOS 10 mg,F-17090,OPKO CHILE S.A.
419,Antiemético,DOMPERIDONA,Motilium,Janseen ,DOMPERIDONA COMPRIMIDOS RECUBIERTOS 10 mg,F-18856,OPKO CHILE S.A.
420,Antiemético,ONDANSETRON,Izofran,Glaxosmithkline ,ONDANVITAE COMPRIMIDOS RECUBIERTOS 8 mg,F-22377,GALENICUM HEALTH CHILE S.p.A.
421,Antiemético,ONDANSETRON,Izofran,Glaxosmithkline ,ONDANVITAE COMPRIMIDOS RECUBIERTOS 4 mg,F-22378,GALENICUM HEALTH CHILE S.p.A.
422,Antiemético,ONDANSETRON,Izofran,Glaxosmithkline ,ODATRON COMPRIMIDOS BUCODISPERSABLES 8 mg,F-19704,LABORATORIO PASTEUR S.A
423,Antiemético,ONDANSETRON,Izofran,Glaxosmithkline ,ODATRON COMPRIMIDOS BUCODISPERSABLES 4 mg,F-19705,LABORATORIO PASTEUR S.A
424,Antiemético,ONDANSETRON,Izofran,Glaxosmithkline ,LEVROX COMPRIMIDOS RECUBIERTOS 8 mg,F-22014,SYNTHON CHILE LTDA.
425,Antiepiléptico,ÁCIDO VALPRÓICO,Valcote ,Abbott,DIVALPREX COMPRIMIDOS CON RECUBRIMIENTO ENTERICO 5OO mg,F-22194,GADOR LTDA.
426,Antiepiléptico,ÁCIDO VALPRÓICO,Valcote ,Abbott,DIVALPREX COMPRIMIDOS CON RECUBRIMIENTO ENTERICO 5OO mg,F-22179,GADOR LTDA.
427,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,TOPIVITAE COMPRIMIDOS RECUBIERTOS 100 mg,F-22379,GALENICUM HEALTH CHILE S.p.A.
428,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,TOPIVITAE COMPRIMIDOS RECUBIERTOS 50 mg,F-22380,GALENICUM HEALTH CHILE S.p.A.
429,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,TOPIVITAE COMPRIMIDOS RECUBIERTOS 25 mg,F-22381,GALENICUM HEALTH CHILE S.p.A.
430,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,AMATO COMPRIMIDOS RECUBIERTOS  100 mg,F-19772,LABORATORIOS EUROMED CHILE S.A.
431,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,BIOMOOD COMPRIMIDOS RECUBIERTOS 100 mg,F-20534,LABORATORIOS SAVAL S.A.
432,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,BIOMOOD COMPRIMIDOS RECUBIERTOS 50 mg,F-20659,LABORATORIOS SAVAL S.A.
433,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,BIOMOOD COMPRIMIDOS RECUBIERTOS 25 mg,F-20720,LABORATORIOS SAVAL S.A.
434,Antiepiléptico,TOPIRAMATO,Topamax,Johnson & Johnson ,TOPICTAL COMPRIMIDOS RECUBIERTOS 100 mg,F-13237,TECNOFARMA S.A.
435,Antiepiléptico - Dolores neurálgicos,GABAPENTINA,Normatol,Pfizer ,RITMENAL CÁPSULAS 300 mg,F-7427,INSTITUTO SANITAS S.A.
436,Antiepiléptico - Dolores neurálgicos,GABAPENTINA,Normatol,Pfizer ,RITMENAL CÁPSULAS 400 mg,F-7428,INSTITUTO SANITAS S.A.
437,Antiepiléptico - Dolores neurálgicos,GABAPENTINA,Normatol,Pfizer ,GABEX COMPRIMIDOS RECUBIERTOS 600 mg,F-14163,LABORATORIOS ANDRÓMACO S.A.
438,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGABAX 75 CÁPSULAS 75 mg,F-18424,GADOR LTDA.
439,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PRESTAT COMPRIMIDOS 150 mg,F-19906,LABORATORIO BAGÓ DE CHILE S.A.
440,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PRESTAT COMPRIMIDOS 75 mg,F-19905,LABORATORIO BAGÓ DE CHILE S.A.
441,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,ALIVAX COMPRIMIDOS 75 mg,F-22346,LABORATORIO CHILE S.A.
